airline,flight_number,departure_time,arrival_time,origin,destination,duration,stops,price,currency,source_platform,lead_time,scraped_at,date,route,lead_time_days,duration_minutes,stops_count,departure_hour,arrival_hour,day_of_week,month,previous_price,baseline_7d,std_7d,baseline_30d,price_change_1d,price_7d_ago,price_change_7d,z_score,price_vs_7d_baseline,anomaly_prediction,anomaly_score,alert_level,inflation_percent
Air India,AI-8073ECONOMY,10:45,13:43,DEL,BLR,02h 58m,Non-stop,10298,INR,Cleartrip,T+5,2026-03-18 11:47:40+00:00,2026-03-18,DEL-BLR,5,178,0,10,13,2,3,8362.0,9227.285714285714,947.704545078221,8327.6,0.23152355895718735,10528.0,-0.021846504559270508,1.129797563254181,0.116037838088898,1,0.4340063407653078,WATCH,11.603783808889801
Air India Express,IX-9976ECONOMY,14:00,16:59,DEL,BLR,02h 59m,Non-stop,9714,INR,Cleartrip,T+2,2026-03-19 11:26:10+00:00,2026-03-19,DEL-BLR,2,179,0,14,16,3,3,10298.0,9194.42857142857,897.7636766140809,8438.166666666666,-0.05671004078461839,9681.0,0.0034087387666563718,0.5787396417406806,0.05650937679650725,1,0.41166108430695536,NORMAL,5.650937679650725
IndiGo,6E-1020ECONOMY,22:10,00:15,DEL,BLR,02h 05m,Non-stop,10551,INR,Cleartrip,T+2,2026-03-20 11:59:05+00:00,2026-03-20,DEL-BLR,2,125,0,22,0,4,3,9714.0,9199.142857142857,900.8259966222605,8521.0,0.08616429894996913,9251.0,0.140525348610961,1.5006862012487097,0.14695468521911992,1,0.430437631104755,WATCH,14.695468521911991
Air India Express,IX-8287ECONOMY,09:35,11:55,DEL,BLR,02h 20m,Non-stop,8951,INR,Cleartrip,T+21,2026-03-21 11:47:12+00:00,2026-03-21,DEL-BLR,21,140,0,9,11,5,3,10551.0,9384.857142857143,1037.008908443168,8561.866666666667,-0.15164439389631312,7958.0,0.12478009550138225,-0.41837359286380726,-0.04622948823332418,1,0.4234172479252827,NORMAL,-4.622948823332418
Akasa Air,QP-6162ECONOMY,12:15,14:21,DEL,BLR,02h 06m,Non-stop,11008,INR,MakeMyTrip,T+1,2026-03-22 11:44:14+00:00,2026-03-22,DEL-BLR,1,126,0,12,14,6,3,8951.0,9526.714285714286,862.5322630266767,8615.866666666667,0.22980672550553005,8675.0,0.2689337175792508,1.7173684716300288,0.15548757628923182,1,0.4774820168515241,WATCH,15.548757628923182
Air India,AI-9829ECONOMY,14:25,16:18,DEL,BLR,01h 53m,Non-stop,8437,INR,MakeMyTrip,T+30,2026-03-23 11:29:17+00:00,2026-03-23,DEL-BLR,30,113,0,14,16,0,3,11008.0,9860.0,926.9129768574204,8698.0,-0.23355741279069764,10136.0,-0.16762036306235206,-1.535203450084925,-0.14432048681541587,1,0.46616541211504936,NORMAL,-14.432048681541588
Air India Express,IX-8164ECONOMY,05:50,08:59,DEL,BLR,03h 09m,Non-stop,9775,INR,MakeMyTrip,T+1,2026-03-24 11:35:04+00:00,2026-03-24,DEL-BLR,1,189,0,5,8,1,3,8437.0,9617.285714285714,1056.0450928323346,8739.033333333333,0.15858717553632817,8362.0,0.16897871322650082,0.14934427211937823,0.01639904338913567,1,0.4341498074038194,NORMAL,1.639904338913567
IndiGo,6E-104ECONOMY,05:45,07:31,DEL,BLR,01h 46m,Non-stop,10448,INR,EaseMyTrip,T+2,2026-03-25 11:17:59+00:00,2026-03-25,DEL-BLR,2,106,0,5,7,2,3,9775.0,9819.142857142857,899.564233128367,8790.033333333333,0.06884910485933493,10298.0,0.014565935133035612,0.6990686375671027,0.06404399569354324,1,0.4211650944678943,NORMAL,6.404399569354324
Air India,AI-6215ECONOMY,20:25,23:15,DEL,BLR,02h 50m,Non-stop,8412,INR,Cleartrip,T+21,2026-03-26 11:09:20+00:00,2026-03-26,DEL-BLR,21,170,0,20,23,3,3,10448.0,9840.57142857143,914.5342816871165,8878.166666666666,-0.19486983154670745,9714.0,-0.1340333539221742,-1.5620753176535125,-0.14517159282271652,1,0.4355309128705294,NORMAL,-14.517159282271653
Air India Express,IX-3528ECONOMY,16:50,18:42,DEL,BLR,01h 52m,Non-stop,8620,INR,EaseMyTrip,T+14,2026-03-27 11:01:01+00:00,2026-03-27,DEL-BLR,14,112,0,16,18,4,3,8412.0,9654.57142857143,1064.648746010142,8894.733333333334,0.024726581074655307,10551.0,-0.18301582788361292,-0.9717490697740171,-0.10715871089935192,1,0.42232400617562554,NORMAL,-10.715871089935192
Air India Express,IX-9695ECONOMY,06:55,09:41,DEL,BLR,02h 46m,Non-stop,11108,INR,MakeMyTrip,T+1,2026-03-28 11:11:57+00:00,2026-03-28,DEL-BLR,1,166,0,6,9,5,3,8620.0,9378.714285714286,1043.6263242952034,8898.733333333334,0.2886310904872389,8951.0,0.24097866160205572,1.6569970247287118,0.1843840916360755,1,0.47793178436431216,WATCH,18.43840916360755
Air India Express,IX-2282ECONOMY,22:55,01:25,DEL,BLR,02h 30m,Non-stop,10731,INR,EaseMyTrip,T+3,2026-03-29 11:23:03+00:00,2026-03-29,DEL-BLR,3,150,0,22,1,6,3,11108.0,9686.857142857143,1202.619422839367,8958.8,-0.033939503060857024,11008.0,-0.025163517441860517,0.8682238431486918,0.10778964134025482,1,0.4581962823448125,WATCH,10.778964134025482
Air India Express,IX-5148ECONOMY,14:40,17:22,DEL,BLR,02h 42m,Non-stop,8437,INR,MakeMyTrip,T+30,2026-03-30 11:48:55+00:00,2026-03-30,DEL-BLR,30,162,0,14,17,0,3,10731.0,9647.285714285714,1155.5385056739797,9007.4,-0.21377318050507876,8437.0,0.0,-1.0473780911176147,-0.12545349543172757,1,0.4515752433081899,NORMAL,-12.545349543172756
Akasa Air,QP-3363ECONOMY,09:00,11:34,DEL,BLR,02h 34m,Non-stop,8411,INR,Cleartrip,T+30,2026-03-31 11:31:38+00:00,2026-03-31,DEL-BLR,30,154,0,9,11,1,3,8437.0,9647.285714285714,1155.5385056739797,9041.033333333333,-0.0030816640986132127,9775.0,-0.13953964194373403,-1.0698784231033802,-0.1281485539974233,1,0.43119557126945685,NORMAL,-12.814855399742331
Akasa Air,QP-477ECONOMY,16:20,18:26,DEL,BLR,02h 06m,Non-stop,7890,INR,Cleartrip,T+14,2026-04-01 11:31:27+00:00,2026-04-01,DEL-BLR,14,126,0,16,18,2,4,8411.0,9452.42857142857,1242.1702590148282,9063.833333333334,-0.061942694091071226,10448.0,-0.24483154670750384,-1.2578215909530317,-0.1652938776127072,1,0.43552320565769526,NORMAL,-16.52938776127072
IndiGo,6E-9481ECONOMY,20:55,22:57,DEL,BLR,02h 02m,Non-stop,9169,INR,MakeMyTrip,T+2,2026-04-02 11:35:30+00:00,2026-04-02,DEL-BLR,2,122,0,20,22,3,4,7890.0,9087.0,1276.269041647048,9063.933333333332,0.1621039290240811,8412.0,0.08999048977650981,0.06424977596743829,0.009023880268515416,1,0.41446116110862247,NORMAL,0.9023880268515416
IndiGo,6E-5253ECONOMY,14:15,15:57,DEL,BLR,01h 42m,Non-stop,8902,INR,EaseMyTrip,T+10,2026-04-03 11:27:49+00:00,2026-04-03,DEL-BLR,10,102,0,14,15,4,4,9169.0,9195.142857142857,1241.1292477110587,9103.133333333333,-0.029119860399171138,8620.0,0.03271461716937352,-0.23619043518914964,-0.03188018519093927,1,0.40006390440777634,NORMAL,-3.188018519093927
Air India,AI-2429ECONOMY,08:05,11:03,DEL,BLR,02h 58m,Non-stop,8642,INR,MakeMyTrip,T+7,2026-04-04 11:17:25+00:00,2026-04-04,DEL-BLR,7,178,0,8,11,5,4,8902.0,9235.42857142857,1223.8051120913665,9146.566666666668,-0.02920691979330492,11108.0,-0.22200216060496936,-0.484904471770393,-0.06425566142804096,1,0.41938339869060537,NORMAL,-6.4255661428040955
Air India Express,IX-1032ECONOMY,12:30,15:05,DEL,BLR,02h 35m,Non-stop,9504,INR,EaseMyTrip,T+2,2026-04-05 11:26:30+00:00,2026-04-05,DEL-BLR,2,155,0,12,15,6,4,8642.0,8883.142857142857,909.4953598143392,9133.966666666667,0.09974542929877339,10731.0,-0.11434162706178363,0.682639153853278,0.06989160850406884,1,0.42929184276149474,NORMAL,6.989160850406884
Akasa Air,QP-3952ECONOMY,09:50,12:11,DEL,BLR,02h 21m,Non-stop,7546,INR,EaseMyTrip,T+14,2026-04-06 11:15:29+00:00,2026-04-06,DEL-BLR,14,141,0,9,12,0,4,9504.0,8707.857142857143,535.2418234067776,9196.533333333333,-0.2060185185185185,8437.0,-0.105606258148631,-2.1707144173861486,-0.13342629808875406,1,0.46274176993842514,WATCH,-13.342629808875406
Akasa Air,QP-745ECONOMY,14:55,17:50,DEL,BLR,02h 55m,Non-stop,8888,INR,Cleartrip,T+5,2026-04-07 11:18:34+00:00,2026-04-07,DEL-BLR,5,175,0,14,17,1,4,7546.0,8580.57142857143,693.0656191017944,9200.533333333333,0.17784256559766765,8411.0,0.056711449292593086,0.44357787048648406,0.03582844965370269,1,0.41002168084697066,NORMAL,3.5828449653702688
Air India,AI-6021ECONOMY,06:20,08:39,DEL,BLR,02h 19m,Non-stop,8663,INR,Cleartrip,T+5,2026-04-08 11:44:35+00:00,2026-04-08,DEL-BLR,5,139,0,6,8,2,4,8888.0,8648.714285714286,697.052536108463,9182.866666666667,-0.025315031503150287,7890.0,0.09797211660329541,0.020494458517386238,0.0016517731785070655,1,0.3976192146376852,NORMAL,0.16517731785070655
IndiGo,6E-9813ECONOMY,07:35,10:18,DEL,BLR,02h 43m,Non-stop,7355,INR,Cleartrip,T+30,2026-04-09 11:35:46+00:00,2026-04-09,DEL-BLR,30,163,0,7,10,3,4,8663.0,8759.142857142857,612.9829874124943,9228.733333333334,-0.15098695601985457,9169.0,-0.1978405496782637,-2.2906718228347307,-0.1603059660110252,1,0.4408367952484081,WATCH,-16.03059660110252
Akasa Air,QP-8979ECONOMY,06:20,08:20,DEL,BLR,02h 00m,Non-stop,8477,INR,Cleartrip,T+10,2026-04-10 11:35:57+00:00,2026-04-10,DEL-BLR,10,120,0,6,8,4,4,7355.0,8500.0,773.3086921361567,9201.7,0.15254928619986408,8902.0,-0.04774208043136374,-0.02974232700846247,-0.0027058823529412246,1,0.39931328542584943,NORMAL,-0.27058823529412246
Akasa Air,QP-6305ECONOMY,20:40,23:47,DEL,BLR,03h 07m,Non-stop,8421,INR,MakeMyTrip,T+10,2026-04-11 11:28:42+00:00,2026-04-11,DEL-BLR,10,187,0,20,23,5,4,8477.0,8439.285714285714,752.9009926689589,9133.333333333334,-0.006606110652353392,8642.0,-0.025572784077759758,-0.024287010461883883,-0.002166737198476487,1,0.39831801629591274,NORMAL,-0.21667371984764872
Akasa Air,QP-9405ECONOMY,10:00,12:41,DEL,BLR,02h 41m,Non-stop,7675,INR,EaseMyTrip,T+30,2026-04-12 11:11:06+00:00,2026-04-12,DEL-BLR,30,161,0,10,12,6,4,8421.0,8407.714285714286,747.5987592030255,9091.333333333334,-0.08858805367533551,9504.0,-0.19244528619528622,-0.9800902913421008,-0.08714785740986175,1,0.4310668379058607,NORMAL,-8.714785740986175
IndiGo,6E-7097ECONOMY,22:25,00:50,DEL,BLR,02h 25m,Non-stop,8493,INR,MakeMyTrip,T+7,2026-04-13 11:35:44+00:00,2026-04-13,DEL-BLR,7,145,0,22,0,0,4,7675.0,8146.428571428572,606.9815640096605,9038.8,0.10657980456026062,7546.0,0.12549695202756417,0.5709752142750625,0.042542744410346334,1,0.42494657061080837,NORMAL,4.254274441034633
IndiGo,6E-2177ECONOMY,05:15,08:24,DEL,BLR,03h 09m,Non-stop,9193,INR,Cleartrip,T+2,2026-04-14 11:54:07+00:00,2026-04-14,DEL-BLR,2,189,0,5,8,1,4,8493.0,8281.714285714286,554.082037934728,9056.633333333333,0.08242081714352989,8888.0,0.03431593159315938,1.6446765133957748,0.11003587939005022,1,0.428480377823528,WATCH,11.003587939005023
Akasa Air,QP-4805ECONOMY,14:40,16:29,DEL,BLR,01h 49m,Non-stop,8025,INR,EaseMyTrip,T+30,2026-04-15 11:11:52+00:00,2026-04-15,DEL-BLR,30,109,0,14,16,2,4,9193.0,8325.285714285714,618.0090922431766,9073.9,-0.12705319264657888,8663.0,-0.07364654276809424,-0.48589206543187263,-0.03606911817698233,1,0.40172475161387494,NORMAL,-3.606911817698233
IndiGo,6E-6648ECONOMY,09:15,11:14,DEL,BLR,01h 59m,Non-stop,8890,INR,Cleartrip,T+5,2026-04-16 11:04:09+00:00,2026-04-16,DEL-BLR,5,119,0,9,11,3,4,8025.0,8234.142857142857,606.8474351299553,9003.533333333333,0.1077881619937695,7355.0,0.20870156356220249,1.0807611681125298,0.07965093079338637,1,0.41343538796363793,NORMAL,7.9650930793386365
Air India,AI-8721ECONOMY,09:45,12:05,DEL,BLR,02h 20m,Non-stop,8846,INR,Cleartrip,T+10,2026-04-17 11:07:25+00:00,2026-04-17,DEL-BLR,10,140,0,9,12,4,4,8890.0,8453.42857142857,505.01414407349444,9021.133333333333,-0.004949381327334135,8477.0,0.04352955054854313,0.777347393490624,0.04643931456382888,1,0.4026306543862928,NORMAL,4.643931456382888
Air India,AI-6604ECONOMY,16:35,18:58,DEL,BLR,02h 23m,Non-stop,13089,INR,EaseMyTrip,T+5,2026-04-18 11:37:08+00:00,2026-04-18,DEL-BLR,5,143,0,16,18,5,4,8846.0,8506.142857142857,526.6784055352392,8972.733333333334,0.47965182003165263,8421.0,0.5543284645529034,8.701433540264091,0.5387703004551334,-1,0.6553233111794039,HIGH,53.877030045513344
Air India Express,IX-9185ECONOMY,05:40,08:17,DEL,BLR,02h 37m,Non-stop,12727,INR,EaseMyTrip,T+5,2026-04-19 11:21:19+00:00,2026-04-19,DEL-BLR,5,157,0,5,8,6,4,13089.0,9173.0,1804.9368410002621,9085.233333333334,-0.02765681106272444,7675.0,0.6582410423452769,1.969043968336554,0.3874414041207892,-1,0.6003859104209617,HIGH,38.74414041207892
Air India Express,IX-9302ECONOMY,22:15,01:01,DEL,BLR,02h 46m,Non-stop,12803,INR,Cleartrip,T+5,2026-04-20 11:14:20+00:00,2026-04-20,DEL-BLR,5,166,0,22,1,0,4,12727.0,9894.714285714286,2093.1472885176004,9157.766666666666,0.005971556533354239,8493.0,0.507476745555163,1.3894319478804604,0.2939231624388201,-1,0.5788176634595332,HIGH,29.39231624388201
IndiGo,6E-4901ECONOMY,20:45,22:34,DEL,BLR,01h 49m,Non-stop,8603,INR,Cleartrip,T+7,2026-04-21 11:20:03+00:00,2026-04-21,DEL-BLR,7,109,0,20,22,1,4,12803.0,10510.42857142857,2240.802970450764,9286.166666666666,-0.3280481137233461,9193.0,-0.0641792668334602,-0.8512254743418467,-0.18147961888192676,1,0.5032987663272731,NORMAL,-18.147961888192675
Air India Express,IX-6260ECONOMY,06:15,08:22,DEL,BLR,02h 07m,Non-stop,7714,INR,MakeMyTrip,T+30,2026-04-22 11:04:57+00:00,2026-04-22,DEL-BLR,30,127,0,6,8,2,4,8603.0,10426.142857142857,2308.683782921304,9206.0,-0.10333604556550036,8025.0,-0.03875389408099683,-1.174757182948214,-0.2601290711535563,1,0.48453520273609346,NORMAL,-26.01290711535563
Akasa Air,QP-8591ECONOMY,07:00,09:26,DEL,BLR,02h 26m,Non-stop,8730,INR,EaseMyTrip,T+5,2026-04-23 11:24:34+00:00,2026-04-23,DEL-BLR,5,146,0,7,9,3,4,7714.0,10381.714285714286,2364.9009644018047,9181.9,0.13170858179932599,8890.0,-0.017997750281214864,-0.6984285221990608,-0.15909841479524445,1,0.48479579418925656,NORMAL,-15.909841479524445
Akasa Air,QP-8208ECONOMY,18:40,21:23,DEL,BLR,02h 43m,Non-stop,10270,INR,MakeMyTrip,T+2,2026-04-24 11:34:09+00:00,2026-04-24,DEL-BLR,2,163,0,18,21,4,4,8730.0,10358.857142857143,2382.429812087614,9147.066666666668,0.17640320733104242,8846.0,0.16097671263848068,-0.037296856514434595,-0.008577890556045964,1,0.4870874659763721,NORMAL,-0.8577890556045964
Air India Express,IX-8779ECONOMY,18:50,21:17,DEL,BLR,02h 27m,Non-stop,8918,INR,EaseMyTrip,T+5,2026-04-25 11:14:55+00:00,2026-04-25,DEL-BLR,5,147,0,18,21,5,4,10270.0,10562.285714285714,2290.7534214959173,9141.133333333333,-0.1316455696202532,13089.0,-0.318664527465811,-0.7177925388459991,-0.15567517853278512,1,0.5006735577682282,NORMAL,-15.567517853278511
Akasa Air,QP-210ECONOMY,09:25,11:21,DEL,BLR,01h 56m,Non-stop,9336,INR,EaseMyTrip,T+3,2026-04-26 11:54:32+00:00,2026-04-26,DEL-BLR,3,116,0,9,11,6,4,8918.0,9966.42857142857,2054.2386146001386,9158.0,0.04687149585108763,12727.0,-0.2664414237447945,-0.3068915981560812,-0.06325521393248756,1,0.4885609200351888,NORMAL,-6.325521393248756
Akasa Air,QP-7456ECONOMY,20:35,22:52,DEL,BLR,02h 17m,Non-stop,8762,INR,Cleartrip,T+5,2026-04-27 11:26:09+00:00,2026-04-27,DEL-BLR,5,137,0,20,22,0,4,9336.0,9482.0,1655.967290337184,9181.866666666667,-0.06148243359040273,12803.0,-0.31562914941810516,-0.43479119678347955,-0.0759333473950643,1,0.4780027057549998,NORMAL,-7.59333473950643
Air India,AI-9547ECONOMY,18:45,20:52,DEL,BLR,02h 07m,Non-stop,9876,INR,Cleartrip,T+3,2026-04-28 11:26:56+00:00,2026-04-28,DEL-BLR,3,127,0,18,20,1,4,8762.0,8904.714285714286,775.6624511314475,9103.666666666666,0.12713992239214789,8603.0,0.14797163780076716,1.2522015380129765,0.10907544960133464,1,0.42636681265471055,WATCH,10.907544960133464
Akasa Air,QP-7728ECONOMY,16:40,19:24,DEL,BLR,02h 44m,Non-stop,8020,INR,Cleartrip,T+30,2026-04-29 11:28:22+00:00,2026-04-29,DEL-BLR,30,164,0,16,19,2,4,9876.0,9086.57142857143,839.7195677015989,9075.166666666666,-0.1879303361684893,7714.0,0.03966813585688356,-1.2701519288049319,-0.11737886362921746,1,0.4197108150737469,NORMAL,-11.737886362921746
IndiGo,6E-2081ECONOMY,18:55,20:39,DEL,BLR,01h 44m,Non-stop,9622,INR,MakeMyTrip,T+3,2026-04-30 11:08:46+00:00,2026-04-30,DEL-BLR,3,104,0,18,20,3,4,8020.0,9130.285714285714,760.594003457328,9061.266666666666,0.1997506234413966,8730.0,0.10217640320733112,0.6464871974787705,0.05385530103892866,1,0.40713407423957576,NORMAL,5.385530103892866
IndiGo,6E-2407ECONOMY,14:00,16:34,DEL,BLR,02h 34m,Non-stop,11414,INR,EaseMyTrip,T+3,2026-05-01 11:23:39+00:00,2026-05-01,DEL-BLR,3,154,0,14,16,4,5,9622.0,9257.714285714286,757.0675254528131,9101.633333333333,0.1862398669715235,10270.0,0.11139240506329107,2.848207909850588,0.23291772112832532,1,0.46846067147355147,HIGH,23.291772112832533
Akasa Air,QP-2752ECONOMY,12:40,14:25,DEL,BLR,01h 45m,Non-stop,10290,INR,Cleartrip,T+2,2026-05-02 11:00:33+00:00,2026-05-02,DEL-BLR,2,105,0,12,14,5,5,11414.0,9421.142857142857,1070.5754571835737,9219.1,-0.09847555633432625,8918.0,0.15384615384615374,0.8115795453997209,0.09222417662400684,1,0.42382463321421526,NORMAL,9.222417662400684
Akasa Air,QP-2136ECONOMY,09:00,10:42,DEL,BLR,01h 42m,Non-stop,9267,INR,Cleartrip,T+21,2026-05-03 11:41:16+00:00,2026-05-03,DEL-BLR,21,102,0,9,10,6,5,10290.0,9617.142857142857,1088.5494061014492,9256.466666666667,-0.09941690962099126,9336.0,-0.0073907455012853784,-0.3216600506878828,-0.03640819964349373,1,0.42297349608344986,NORMAL,-3.6408199643493733
IndiGo,6E-4351ECONOMY,06:40,08:30,DEL,BLR,01h 50m,Non-stop,10665,INR,EaseMyTrip,T+3,2026-05-04 11:23:43+00:00,2026-05-04,DEL-BLR,3,110,0,6,8,0,5,9267.0,9607.285714285714,1091.8270183940522,9268.633333333333,0.15085788280997092,8762.0,0.21718785665373197,0.9687562845532603,0.1100950171744659,1,0.4506607988475361,WATCH,11.00950171744659
Akasa Air,QP-9141ECONOMY,20:15,22:17,DEL,BLR,02h 02m,Non-stop,11093,INR,MakeMyTrip,T+1,2026-05-05 11:18:43+00:00,2026-05-05,DEL-BLR,1,122,0,20,22,1,5,10665.0,9879.142857142857,1083.160872719507,9336.066666666668,0.04013127051101728,9876.0,0.12322802754151474,1.120661919599713,0.12287069439222598,1,0.4375980689694256,WATCH,12.287069439222599
Akasa Air,QP-1868ECONOMY,08:15,10:55,DEL,BLR,02h 40m,Non-stop,10138,INR,Cleartrip,T+5,2026-05-06 11:26:57+00:00,2026-05-06,DEL-BLR,5,160,0,8,10,2,5,11093.0,10053.0,1176.2426053611027,9389.033333333333,-0.08609032723339038,8020.0,0.26408977556109736,0.0722640037119768,0.008455187506217099,1,0.43180547419149845,NORMAL,0.8455187506217099
IndiGo,6E-2133ECONOMY,18:10,21:06,DEL,BLR,02h 56m,Non-stop,11379,INR,Cleartrip,T+1,2026-05-07 11:11:03+00:00,2026-05-07,DEL-BLR,1,176,0,18,21,3,5,10138.0,10355.57142857143,767.5252128633693,9475.433333333332,0.12241073189978291,9622.0,0.18260236956973608,1.3334136185709327,0.09882878781608229,1,0.44003735519351733,NORMAL,9.882878781608229
Air India Express,IX-4838ECONOMY,05:05,07:35,DEL,BLR,02h 30m,Non-stop,9587,INR,Cleartrip,T+14,2026-05-08 11:21:38+00:00,2026-05-08,DEL-BLR,14,150,0,5,7,4,5,11379.0,10606.57142857143,774.9023287148044,9558.466666666667,-0.15748308287195711,11414.0,-0.1600665848957421,-1.315741856476822,-0.09612639064730766,1,0.441435948572149,NORMAL,-9.612639064730766
Air India Express,IX-4437ECONOMY,16:10,18:29,DEL,BLR,02h 19m,Non-stop,10890,INR,EaseMyTrip,T+3,2026-05-09 11:07:42+00:00,2026-05-09,DEL-BLR,3,139,0,16,18,5,5,9587.0,10345.57142857143,765.2428497200265,9589.266666666666,0.13591321581308025,10290.0,0.058309037900874605,0.7114454863939683,0.05262431129952083,1,0.4290708220124051,NORMAL,5.262431129952083
Air India Express,IX-2922ECONOMY,09:20,11:32,DEL,BLR,02h 12m,Non-stop,9411,INR,Cleartrip,T+14,2026-05-10 11:23:16+00:00,2026-05-10,DEL-BLR,14,132,0,9,11,6,5,10890.0,10431.285714285714,791.1453120393954,9707.1,-0.13581267217630855,9267.0,0.015539009388151559,-1.2896312456881602,-0.09781015899971235,1,0.4568678915813482,NORMAL,-9.781015899971235
IndiGo,6E-9571ECONOMY,16:15,18:16,DEL,BLR,02h 01m,Non-stop,8473,INR,EaseMyTrip,T+30,2026-05-11 11:07:02+00:00,2026-05-11,DEL-BLR,30,121,0,16,18,0,5,9411.0,10451.857142857143,756.9593623111375,9738.233333333334,-0.09967059823610669,10665.0,-0.2055321143928739,-2.614218465857037,-0.18933067260773895,1,0.4858311995589179,WATCH,-18.933067260773896
Air India Express,IX-5000ECONOMY,06:55,08:46,DEL,BLR,01h 51m,Non-stop,9228,INR,Cleartrip,T+14,2026-05-12 11:53:57+00:00,2026-05-12,DEL-BLR,14,111,0,6,8,1,5,8473.0,10138.714285714286,1050.5523490503685,9739.966666666667,0.08910657382273102,11093.0,-0.16812404218876764,-0.8668909136584323,-0.08982542165109697,1,0.4350432066406907,NORMAL,-8.982542165109697
Akasa Air,QP-8073ECONOMY,14:20,17:30,DEL,BLR,03h 10m,Non-stop,10777,INR,EaseMyTrip,T+2,2026-05-13 11:42:47+00:00,2026-05-13,DEL-BLR,2,190,0,14,17,2,5,9228.0,9872.285714285714,1003.6443118764316,9791.733333333334,0.16785869094061545,10138.0,0.06303018346813971,0.9014291965874005,0.09164182560125034,1,0.4236083098138481,NORMAL,9.164182560125035
Air India Express,IX-202ECONOMY,14:05,15:52,DEL,BLR,01h 47m,Non-stop,9000,INR,MakeMyTrip,T+30,2026-05-14 11:35:41+00:00,2026-05-14,DEL-BLR,30,107,0,14,15,3,5,10777.0,9963.57142857143,1059.3538686612844,9867.866666666667,-0.16488818780736758,11379.0,-0.20906933825467966,-0.9095840937354613,-0.09670944153702776,1,0.42196385507380996,NORMAL,-9.670944153702777
Air India Express,IX-2580ECONOMY,12:40,14:27,DEL,BLR,01h 47m,Non-stop,10744,INR,MakeMyTrip,T+5,2026-05-15 11:55:17+00:00,2026-05-15,DEL-BLR,5,107,0,12,14,4,5,9000.0,9623.714285714286,899.0639047152974,9861.433333333332,0.19377777777777783,9587.0,0.12068425993532905,1.2460579369388316,0.11640887094379959,1,0.42165544241973535,WATCH,11.64088709437996
Air India,AI-3085ECONOMY,14:25,17:17,DEL,BLR,02h 52m,Non-stop,11051,INR,MakeMyTrip,T+2,2026-05-16 11:55:03+00:00,2026-05-16,DEL-BLR,2,172,0,14,17,5,5,10744.0,9789.0,992.6691291664166,9952.066666666668,0.028574087862993203,10890.0,0.014784205693296526,1.2713198818419498,0.12892021656961905,1,0.4339588559517257,WATCH,12.892021656961905
IndiGo,6E-644ECONOMY,05:30,08:12,DEL,BLR,02h 42m,Non-stop,9319,INR,Cleartrip,T+14,2026-05-17 11:36:00+00:00,2026-05-17,DEL-BLR,14,162,0,5,8,6,5,11051.0,9812.0,1023.807599112261,10024.1,-0.1567278979277893,9411.0,-0.009775794283285566,-0.48153578897781,-0.050244598450876476,1,0.43270358881267673,NORMAL,-5.024459845087648
Air India,AI-2329ECONOMY,18:00,20:16,DEL,BLR,02h 16m,Non-stop,8581,INR,Cleartrip,T+21,2026-05-18 11:21:59+00:00,2026-05-18,DEL-BLR,21,136,0,18,20,0,5,9319.0,9798.857142857143,1030.382684341351,10039.866666666667,-0.07919304646421288,8473.0,0.01274637082497354,-1.1819464373429673,-0.12428563097737344,1,0.4328623303386695,NORMAL,-12.428563097737344
Air India,AI-7943ECONOMY,16:55,19:52,DEL,BLR,02h 57m,Non-stop,8824,INR,EaseMyTrip,T+10,2026-05-19 11:04:35+00:00,2026-05-19,DEL-BLR,10,177,0,16,19,1,5,8581.0,9814.285714285714,1007.7816751469122,9889.6,0.028318377811443973,9228.0,-0.04377980060684872,-0.9826391357447058,-0.10090247452692858,1,0.41818845698421386,NORMAL,-10.090247452692857
Akasa Air,QP-9677ECONOMY,06:45,09:33,DEL,BLR,02h 48m,Non-stop,9506,INR,EaseMyTrip,T+10,2026-05-20 11:08:49+00:00,2026-05-20,DEL-BLR,10,168,0,6,9,2,5,8824.0,9756.57142857143,1057.3048846229883,9759.5,0.07728921124206711,10777.0,-0.11793634592187063,-0.23699070364247643,-0.025682324001405687,1,0.41328611115021774,NORMAL,-2.5682324001405687
Air India,AI-6832ECONOMY,20:10,22:33,DEL,BLR,02h 23m,Non-stop,9849,INR,Cleartrip,T+7,2026-05-21 11:35:44+00:00,2026-05-21,DEL-BLR,7,143,0,20,22,3,5,9506.0,9575.0,957.2613714829117,9649.6,0.03608247422680422,9000.0,0.09433333333333338,0.2862332150471521,0.02861618798955612,1,0.40412926511160896,NORMAL,2.861618798955612
Air India Express,IX-5119ECONOMY,16:05,18:28,DEL,BLR,02h 23m,Non-stop,11857,INR,EaseMyTrip,T+1,2026-05-22 11:48:25+00:00,2026-05-22,DEL-BLR,1,143,0,16,18,4,5,9849.0,9696.285714285714,925.524664588641,9691.133333333333,0.20387856635191381,10744.0,0.10359270290394629,2.334583148764207,0.22283937884904392,1,0.4657675977942611,HIGH,22.283937884904393
Air India,AI-7386ECONOMY,14:35,16:31,DEL,BLR,01h 56m,Non-stop,10550,INR,Cleartrip,T+3,2026-05-23 11:27:25+00:00,2026-05-23,DEL-BLR,3,116,0,14,16,5,5,11857.0,9855.285714285714,1192.587483064415,9829.233333333334,-0.11023024373787638,11051.0,-0.045335263777033785,0.5825268968354271,0.07049154188470297,1,0.42908991945341063,NORMAL,7.049154188470297
